property_id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,sqft,lot_size,year_built,garage,property_type,condition,school_rating,crime_rate,walkability_score,public_transport_access,shopping_proximity,actual_price,listed_price,date_listed,date_sold,days_on_market,data_source,price_per_sqft,age,bed_bath_ratio,total_rooms
PROP_003052,21060 Wendy Courts,Atlanta,GA,08606,33.803295,-84.391413,3,1,2530,7243,1993,0,Townhouse,Excellent,3.8,21.4,55.1,1,9,447021,498451,2025-03-15,2025-04-09,25,Direct,176.6881422924901,31,3.0,4
PROP_003053,9138 Adams Junction,Atlanta,GA,56052,33.730573,-84.382346,3,2,1823,14647,1989,3,Duplex,Needs Work,6.9,3.8,34.9,4,7,418646,458273,2024-05-04,2024-05-10,6,Realtor.com,229.6467361492046,35,1.5,5
PROP_003054,386 Juan Shoal Apt. 642,Atlanta,GA,10854,33.690105,-84.411157,2,1,1479,11405,2023,3,Townhouse,Good,3.6,37.6,71.1,4,8,191130,205971,2024-11-02,2024-11-13,11,Zillow,129.2292089249493,1,2.0,3
PROP_003055,605 Shelia Hill Suite 371,Austin,TX,62672,30.323226,-97.792574,2,3,1034,5581,2020,3,Duplex,Fair,4.3,8.9,84.0,4,9,369462,387955,2024-06-11,2024-06-18,7,Direct,357.3133462282398,4,0.6666666666666666,5
PROP_003056,74153 Moss Shoals,Austin,TX,10131,30.392726,-97.78847,3,1,1661,7234,1966,0,Townhouse,Fair,6.3,31.9,100.0,8,3,442196,477121,2023-11-22,2023-12-05,13,Direct,266.2227573750753,58,3.0,4
PROP_003057,5011 Brooke Gardens,San Francisco,CA,06826,37.716385,-122.492396,4,3,1674,11625,1963,3,Duplex,Needs Work,6.1,5.9,65.7,4,7,888399,964393,2024-10-07,2024-11-08,32,Direct,530.7043010752689,61,1.3333333333333333,7
PROP_003058,31255 Jones Overpass Suite 080,San Francisco,CA,75014,37.755665,-122.456092,4,1,2242,13807,1985,1,Townhouse,Needs Work,7.3,5.7,91.4,7,6,1315484,1420464,2024-08-28,2024-09-09,12,Zillow,586.7457627118644,39,4.0,5
PROP_003059,6514 Gill Brooks Apt. 908,Seattle,WA,10933,47.570015,-122.30992,4,3,1879,14247,2020,2,Duplex,Fair,7.0,7.7,61.4,8,2,903924,976187,2024-12-19,2024-12-26,7,Zillow,481.06652474720596,4,1.3333333333333333,7
PROP_003060,792 Carol Crest,San Francisco,CA,55379,37.779265,-122.439907,3,2,2962,9129,2021,1,Townhouse,Fair,8.4,4.2,79.2,3,6,1436232,1564100,2023-12-23,2023-12-30,7,Direct,484.88588791357193,3,1.5,5
PROP_003061,9008 Zachary Track Suite 020,Denver,CO,35146,39.647401,-104.971958,3,2,1368,5641,1982,2,Duplex,Needs Work,9.1,2.4,65.3,8,6,634153,670893,2025-01-08,2025-02-01,24,Direct,463.562134502924,42,1.5,5
PROP_003062,256 Olsen Squares,San Francisco,CA,98934,37.737331,-122.440737,6,4,2560,5619,2021,1,Single Family,Good,7.3,23.0,48.3,10,1,2052205,2292070,2024-06-12,2024-06-19,7,MLS,801.642578125,3,1.5,10
PROP_003063,56407 Jessica Meadow Suite 873,San Francisco,CA,47365,37.728665,-122.426056,4,1,1654,8222,2013,2,Townhouse,Fair,6.5,14.3,57.6,5,1,1126020,1231658,2023-09-20,2023-10-03,13,Realtor.com,680.7859733978235,11,4.0,5
PROP_003064,638 Tanner Station Apt. 193,Seattle,WA,02053,47.560583,-122.363019,6,2,2335,12775,1983,3,Single Family,Excellent,8.4,42.8,44.2,3,4,1120894,1222755,2025-03-25,2025-04-03,9,Zillow,480.0402569593148,41,3.0,8
PROP_003065,0514 Gardner Mall Suite 364,Austin,TX,51932,30.240436,-97.712272,5,3,2169,13692,2021,2,Single Family,Needs Work,6.0,0.6,83.5,6,10,811533,867914,2024-02-19,2024-03-05,15,MLS,374.15076071922545,3,1.6666666666666667,8
PROP_003066,34970 Laura Throughway Suite 654,Seattle,WA,90413,47.646047,-122.375992,2,3,1180,2001,2013,3,Duplex,Needs Work,10.0,0.3,59.4,6,8,580108,632512,2025-07-15,2025-07-22,7,Zillow,491.61694915254236,11,0.6666666666666666,5
PROP_003067,86515 Melissa Gardens,Atlanta,GA,69599,33.614221,-84.313607,2,2,1106,11519,1964,1,Condo,Needs Work,8.7,21.0,74.9,7,7,294725,322891,2024-04-10,2024-04-28,18,MLS,266.4783001808318,60,1.0,4
PROP_003068,5521 Allen Hill,Seattle,WA,34797,47.600649,-122.334819,4,3,1821,2182,1987,0,Duplex,Fair,8.6,74.4,54.3,5,6,745096,807309,2024-10-11,2024-10-20,9,MLS,409.16858868753434,37,1.3333333333333333,7
PROP_003069,99964 Jessica Shoals Apt. 455,Atlanta,GA,68854,33.883546,-84.321057,3,2,921,14671,2023,0,Condo,Excellent,7.2,52.9,100.0,1,8,325875,365936,2025-06-22,2025-07-01,9,Zillow,353.8273615635179,1,1.5,5
PROP_003070,6036 Aaron Walks,Austin,TX,67327,30.289728,-97.784166,2,2,902,5892,1992,0,Condo,Fair,6.8,28.9,80.9,10,5,305140,329235,2024-12-01,2024-12-10,9,MLS,338.2926829268293,32,1.0,4
PROP_003071,3937 Hudson Stream,Denver,CO,31475,39.691763,-105.036102,3,1,938,14626,2013,3,Duplex,Good,10.0,10.5,58.8,5,6,477662,529443,2024-09-01,2024-09-10,9,MLS,509.23454157782515,11,3.0,4
PROP_003072,8197 Warren Square Suite 212,Seattle,WA,74178,47.634251,-122.339168,4,1,1836,13662,1995,2,Duplex,Good,6.1,1.6,59.1,9,1,754930,830033,2025-06-24,2025-07-02,8,Realtor.com,411.181917211329,29,4.0,5
PROP_003073,9434 Tristan Mountain,Austin,TX,43543,30.295444,-97.756262,3,3,2083,12145,2021,2,Duplex,Excellent,5.8,22.0,71.3,8,1,608488,652112,2024-05-14,2024-05-30,16,Realtor.com,292.1209793566971,3,1.0,6
PROP_003074,89237 Michelle Forges,San Francisco,CA,43711,37.741541,-122.481833,1,2,1841,10761,2002,0,Condo,Fair,9.1,18.0,64.0,7,9,918284,1035777,2024-11-08,2024-11-15,7,Zillow,498.7963063552417,22,0.5,3
PROP_003075,0313 Jones Turnpike,Seattle,WA,31239,47.673011,-122.295861,2,1,1790,9369,2017,1,Duplex,Excellent,5.6,8.4,27.0,5,10,598203,648069,2025-03-28,2025-04-17,20,Zillow,334.1916201117318,7,2.0,3
PROP_003076,072 Karina Forest Apt. 103,Denver,CO,86353,39.695889,-105.099496,3,4,1623,13280,1964,1,Single Family,Excellent,9.6,3.2,77.9,9,6,600854,684154,2024-11-06,2024-11-12,6,Zillow,370.2119531731362,60,0.75,7
PROP_003077,5161 Valenzuela Stravenue Apt. 457,San Francisco,CA,03785,37.792133,-122.479581,4,2,2199,14752,1959,0,Duplex,Needs Work,7.3,7.6,44.8,8,3,1000773,1136913,2023-11-17,2023-12-02,15,Zillow,455.1036834924966,65,2.0,6
PROP_003078,03847 Brooks Centers,Seattle,WA,93462,47.582753,-122.213139,3,2,2165,8084,2012,2,Duplex,Fair,4.6,2.0,61.7,8,4,814759,894182,2024-11-23,2024-12-10,17,Realtor.com,376.33210161662817,12,1.5,5
PROP_003079,51328 Davis Place,Denver,CO,60947,39.751443,-104.966182,2,3,4251,12796,2004,1,Single Family,Fair,7.6,25.6,56.3,1,5,1312639,1436278,2025-03-27,2025-04-04,8,MLS,308.7835803340391,20,0.6666666666666666,5
PROP_003080,5725 Hoffman Rapids,Austin,TX,76060,30.330197,-97.726261,4,3,2091,2422,2012,2,Townhouse,Fair,3.0,5.5,56.4,9,8,630935,697065,2023-10-22,2023-10-28,6,Zillow,301.73840267814444,12,1.3333333333333333,7
PROP_003081,190 Gates Cliff,Austin,TX,26035,30.351214,-97.721581,3,3,1597,2761,1987,0,Townhouse,Good,6.6,3.4,37.3,5,2,406906,452857,2024-01-06,2024-01-23,17,MLS,254.79398872886662,37,1.0,6
PROP_003082,1334 Jenny Oval,Denver,CO,90622,39.693383,-104.910004,4,1,4432,11500,2007,1,Single Family,Excellent,8.1,64.3,52.9,7,7,1395269,1571453,2024-04-29,2024-05-18,19,MLS,314.81701263537906,17,4.0,5
PROP_003083,41516 Alexandra Fields,Seattle,WA,43065,47.568655,-122.326655,5,1,1552,9155,2022,0,Single Family,Good,6.6,3.7,56.6,5,1,574037,624690,2025-09-05,2025-09-19,14,Realtor.com,369.86920103092785,2,5.0,6
PROP_003084,324 Darren Prairie,Atlanta,GA,87657,33.861504,-84.437622,2,1,1084,2555,2005,1,Townhouse,Good,10.0,48.3,88.6,8,1,336655,372071,2024-02-17,2024-02-26,9,Direct,310.5673431734317,19,2.0,3
PROP_003085,03032 Anderson Ranch,Seattle,WA,25891,47.657927,-122.275237,5,3,3686,12635,1999,2,Single Family,Excellent,2.9,7.2,60.2,4,7,1545969,1674599,2024-02-28,2024-03-14,15,Zillow,419.4164405860011,25,1.6666666666666667,8
PROP_003086,82943 Lori Place,Seattle,WA,69162,47.528021,-122.367051,2,2,1597,14635,1993,0,Condo,Needs Work,10.0,5.7,45.3,1,9,730788,793842,2025-01-12,2025-01-20,8,Zillow,457.6005009392611,31,1.0,4
PROP_003087,0524 Duffy Divide,Austin,TX,30213,30.328564,-97.781602,2,2,2784,12421,1958,3,Townhouse,Needs Work,6.4,0.3,63.1,4,10,673648,725663,2024-03-25,2024-03-31,6,MLS,241.9712643678161,66,1.0,4
PROP_003088,155 Andersen Groves Apt. 553,San Francisco,CA,72779,37.75917,-122.405188,4,3,2067,6476,1999,3,Single Family,Needs Work,4.0,36.6,51.7,3,6,1237629,1367428,2024-12-09,2025-01-08,30,MLS,598.756168359942,25,1.3333333333333333,7
PROP_003089,44273 Jackson Place,Denver,CO,70173,39.747748,-105.089814,6,4,1648,9337,1992,1,Single Family,Excellent,6.3,16.5,86.7,8,1,554726,614612,2025-06-19,2025-06-27,8,MLS,336.6055825242718,32,1.5,10
PROP_003090,98922 Hernandez Union,Atlanta,GA,79981,33.666863,-84.496436,4,3,1010,10938,2001,2,Duplex,Needs Work,7.7,36.4,64.3,10,2,299181,339807,2024-04-29,2024-05-14,15,Zillow,296.2188118811881,23,1.3333333333333333,7
PROP_003091,458 Curtis Meadows,Seattle,WA,81848,47.576204,-122.334897,4,1,1614,8308,2012,1,Single Family,Fair,6.3,13.2,52.1,8,4,696171,795548,2024-06-24,2024-07-01,7,MLS,431.3327137546468,12,4.0,5
PROP_003092,940 Vicki Lake,Austin,TX,35904,30.225446,-97.759757,2,2,1221,8466,2005,1,Townhouse,Good,10.0,36.6,60.0,10,6,376967,414685,2025-08-05,2025-08-26,21,Direct,308.73628173628174,19,1.0,4
PROP_003093,7320 Danielle Lock,Seattle,WA,02119,47.507425,-122.388015,3,2,1745,10283,1988,3,Townhouse,Excellent,4.0,4.0,100.0,8,4,778476,861311,2025-04-04,2025-04-26,22,Zillow,446.11805157593125,36,1.5,5
PROP_003094,436 Erin Light,San Francisco,CA,72650,37.74243,-122.410619,3,1,2910,3351,2018,2,Townhouse,Fair,6.6,6.2,52.6,8,2,1517818,1619890,2024-09-21,2024-10-09,18,Direct,521.586941580756,6,3.0,4
PROP_003095,099 Christine Route Apt. 828,Denver,CO,28735,39.620958,-105.062929,4,3,4337,7652,2022,1,Single Family,Needs Work,6.4,15.7,59.3,10,5,1004340,1080794,2024-09-24,2024-11-02,39,Realtor.com,231.57482130504957,2,1.3333333333333333,7
PROP_003096,889 Samuel Mountains Suite 314,Denver,CO,85296,39.786405,-104.93644,6,1,2097,6166,2009,3,Single Family,Needs Work,7.6,2.7,100.0,3,1,913825,1010480,2025-07-08,2025-07-25,17,Zillow,435.77730090605627,15,6.0,7
PROP_003097,322 Hayden Valleys,Seattle,WA,51330,47.578435,-122.334947,2,1,1816,4844,1996,3,Condo,Needs Work,8.4,39.6,44.0,1,8,792581,845270,2024-01-02,2024-01-10,8,Realtor.com,436.443281938326,28,2.0,3
PROP_003098,72002 Crawford Light Apt. 424,San Francisco,CA,14592,37.77629,-122.472974,3,2,2730,9132,2005,0,Townhouse,Good,8.8,12.4,68.2,6,4,1391268,1571681,2025-01-18,2025-01-25,7,Realtor.com,509.621978021978,19,1.5,5
PROP_003099,008 Alex Skyway Suite 293,Austin,TX,95761,30.217263,-97.780254,3,2,1789,9049,2009,1,Townhouse,Excellent,5.5,3.6,25.8,4,9,497624,563174,2024-02-06,2024-03-10,33,Realtor.com,278.157629960872,15,1.5,5
PROP_003100,468 Spencer Views Apt. 485,San Francisco,CA,32535,37.700889,-122.433299,3,1,2725,4171,2007,2,Townhouse,Good,8.6,2.0,50.7,8,6,1727883,1861478,2025-02-19,2025-02-28,9,MLS,634.0855045871559,17,3.0,4
PROP_003101,82940 Woods Cliff,Denver,CO,86195,39.612352,-104.919052,4,3,2107,10611,1975,1,Duplex,Excellent,4.5,2.6,43.0,8,3,550320,613454,2025-05-01,2025-05-10,9,Direct,261.18652112007595,49,1.3333333333333333,7
PROP_003102,6877 James Expressway Suite 756,San Francisco,CA,91708,37.730685,-122.430773,2,1,1020,12130,2021,1,Condo,Needs Work,6.5,5.6,56.5,9,2,415913,444375,2023-10-19,2023-11-01,13,Zillow,407.7578431372549,3,2.0,3
PROP_003103,71206 Jesse Port Apt. 928,Austin,TX,42054,30.249492,-97.784535,3,1,1724,9353,2017,3,Duplex,Needs Work,7.1,21.3,60.4,8,5,470810,513626,2025-03-16,2025-03-22,6,Direct,273.09164733178653,7,3.0,4
PROP_003104,5498 April Mall Apt. 713,Seattle,WA,85104,47.524724,-122.273088,4,3,2761,8304,2008,3,Townhouse,Needs Work,7.0,29.8,37.5,5,10,1112591,1200808,2025-07-16,2025-07-22,6,Zillow,402.9666787395871,16,1.3333333333333333,7
PROP_003105,3125 Miller Prairie,Seattle,WA,64581,47.538776,-122.385415,3,3,2250,7678,2012,3,Townhouse,Good,4.9,0.4,75.9,7,7,1021228,1114883,2023-10-29,2023-11-15,17,Realtor.com,453.8791111111111,12,1.0,6
PROP_003106,73625 Smith Summit,Seattle,WA,16338,47.629827,-122.220487,4,2,2856,5428,2017,1,Single Family,Excellent,3.0,14.1,71.6,4,2,905087,1008825,2023-12-27,2024-02-10,45,Direct,316.9072128851541,7,2.0,6
PROP_003107,247 Phillips Brooks,San Francisco,CA,01442,37.759687,-122.465846,1,2,1521,5397,2020,1,Condo,Good,5.7,20.8,79.6,4,2,822144,888114,2023-10-05,2023-10-13,8,Realtor.com,540.5285996055227,4,0.5,3
PROP_003108,2650 Moore Corner,San Francisco,CA,15601,37.727955,-122.41822,2,4,2849,8936,2022,1,Single Family,Excellent,8.2,9.0,48.4,2,10,1943019,2070776,2024-08-09,2024-08-15,6,Zillow,682.000351000351,2,0.5,6
PROP_003109,16304 Peterson Port Suite 481,Seattle,WA,23123,47.570722,-122.245021,2,1,1225,5948,2014,3,Townhouse,Excellent,7.8,3.4,82.2,6,8,489099,546233,2023-09-28,2023-10-21,23,Zillow,399.2644897959184,10,2.0,3
PROP_003110,1987 Jared Parkways,Denver,CO,17183,39.73475,-104.94502,4,1,1288,8885,1996,1,Single Family,Good,3.3,0.2,64.7,7,6,269183,282974,2024-11-11,2024-12-15,34,MLS,208.99301242236024,28,4.0,5
PROP_003111,032 Lopez Dam,Denver,CO,61461,39.78257,-104.969396,2,1,1640,7094,2022,3,Duplex,Good,5.6,2.7,55.6,3,6,459913,520149,2024-02-19,2024-02-27,8,MLS,280.434756097561,2,2.0,3
PROP_003112,3190 Mark Mill,Seattle,WA,63941,47.688553,-122.24473,2,3,803,8812,1967,1,Condo,Excellent,4.4,6.7,66.8,1,9,220121,238553,2023-12-09,2024-01-20,42,Realtor.com,274.1232876712329,57,0.6666666666666666,5
PROP_003113,61351 Davidson Bypass Suite 136,San Francisco,CA,72586,37.789001,-122.450358,4,4,3713,8466,1971,1,Single Family,Excellent,7.7,31.4,61.3,1,10,2239476,2497376,2023-12-20,2023-12-26,6,Direct,603.1446269862645,53,1.0,8
PROP_003114,0071 Gibbs Fords,Denver,CO,27598,39.68368,-105.025166,2,3,1410,5513,2013,3,Condo,Excellent,4.8,54.1,62.4,7,9,626143,718851,2025-02-01,2025-02-08,7,Zillow,444.0730496453901,11,0.6666666666666666,5
PROP_003115,922 Cindy Circle,San Francisco,CA,55041,37.722604,-122.401436,2,2,2953,13237,2010,3,Townhouse,Excellent,10.0,0.4,85.9,5,4,2087040,2202645,2025-04-15,2025-04-23,8,MLS,706.7524551303759,14,1.0,4
PROP_003116,011 Baker Prairie,Austin,TX,08824,30.382682,-97.765871,6,2,1307,12894,1981,3,Single Family,Good,8.8,4.8,80.5,7,1,678454,766007,2025-06-15,2025-07-08,23,Direct,519.0925784238715,43,3.0,8
PROP_003117,901 Clifford Trace,San Francisco,CA,08494,37.728542,-122.417468,3,2,1608,9354,1989,1,Condo,Excellent,6.9,7.5,72.2,4,3,868561,989535,2024-12-28,2025-02-01,35,Direct,540.1498756218906,35,1.5,5
PROP_003118,07323 Patricia Underpass Suite 664,Austin,TX,53773,30.319211,-97.717382,4,2,1825,11419,1990,3,Single Family,Good,5.7,6.0,75.4,6,5,474309,506226,2023-10-19,2023-10-28,9,MLS,259.8953424657534,34,2.0,6
PROP_003119,68502 Nichols Shoals,San Francisco,CA,79959,37.767597,-122.444933,4,3,2747,6845,1992,3,Townhouse,Fair,3.5,7.9,25.9,5,4,1580703,1810020,2025-06-13,2025-07-05,22,MLS,575.4288314524937,32,1.3333333333333333,7
PROP_003120,722 Mercado Trafficway,Seattle,WA,16630,47.553653,-122.290784,3,2,2029,12308,2016,1,Duplex,Fair,6.5,1.6,59.3,7,4,812509,857801,2024-10-01,2024-10-08,7,Direct,400.44800394282896,8,1.5,5
PROP_003121,699 Ebony Summit,Atlanta,GA,72541,33.893421,-84.370087,2,2,1336,6589,2022,2,Condo,Good,6.9,31.2,91.0,9,8,408278,455162,2024-02-23,2024-03-02,8,Realtor.com,305.59730538922156,2,1.0,4
PROP_003122,1612 Miller Drive Apt. 557,San Francisco,CA,40124,37.761707,-122.494579,5,4,1328,9271,1977,1,Single Family,Excellent,7.7,21.4,47.3,2,4,924703,988349,2024-09-11,2024-09-20,9,Realtor.com,696.3125,47,1.25,9
PROP_003123,6735 Travis Prairie,Seattle,WA,99834,47.547295,-122.238763,4,2,2058,8891,1994,3,Single Family,Fair,7.5,35.0,65.7,1,2,954547,1038047,2024-08-14,2024-08-24,10,MLS,463.8226433430515,30,2.0,6
PROP_003124,43524 Wilson Meadow,San Francisco,CA,86906,37.788666,-122.432282,3,1,1185,5420,1983,2,Townhouse,Good,6.6,4.0,65.3,1,7,874856,1005120,2025-05-06,2025-05-22,16,Zillow,738.2751054852321,41,3.0,4
PROP_003125,546 Webb Junctions Apt. 200,Austin,TX,95415,30.241413,-97.701031,2,3,1961,4137,2012,3,Duplex,Needs Work,3.8,15.0,67.9,4,4,664925,747592,2024-11-28,2024-12-07,9,MLS,339.07445181030084,12,0.6666666666666666,5
PROP_003126,518 Kim Dale Apt. 156,Atlanta,GA,21136,33.886031,-84.46194,4,1,3451,9788,2010,0,Single Family,Needs Work,9.1,26.5,38.0,2,10,727987,764955,2024-09-29,2024-10-15,16,Realtor.com,210.94957983193277,14,4.0,5
PROP_003127,69510 Phillips Trafficway,Denver,CO,36929,39.66689,-105.077973,4,2,894,11382,2021,2,Duplex,Excellent,5.1,2.4,48.8,9,2,335765,374911,2025-06-01,2025-06-07,6,MLS,375.57606263982103,3,2.0,6
PROP_003128,45118 Taylor Plains,San Francisco,CA,28410,37.780859,-122.436231,3,2,2634,8835,2019,1,Townhouse,Fair,9.6,12.2,41.1,10,6,1180959,1258583,2023-12-23,2024-01-01,9,MLS,448.3519362186788,5,1.5,5
PROP_003129,0843 Zhang Key Suite 069,Atlanta,GA,53128,33.67912,-84.452038,2,2,1172,4458,2000,1,Duplex,Needs Work,7.7,22.3,25.1,8,2,233985,267802,2024-05-27,2024-06-09,13,MLS,199.64590443686006,24,1.0,4
PROP_003130,4558 Rebecca Freeway,Atlanta,GA,75406,33.606511,-84.441029,3,3,1667,5166,2018,2,Duplex,Needs Work,8.5,1.1,67.1,8,8,390318,416376,2025-01-29,2025-02-13,15,Realtor.com,234.14397120575885,6,1.0,6
PROP_003131,243 Evan Flats,San Francisco,CA,22889,37.747082,-122.450162,4,1,1752,4105,1981,3,Townhouse,Needs Work,8.0,38.5,90.7,6,3,1120639,1198147,2024-07-26,2024-08-01,6,Direct,639.6341324200913,43,4.0,5
PROP_003132,918 Mark Gardens,San Francisco,CA,88737,37.791268,-122.437555,4,2,2933,10586,2006,0,Townhouse,Needs Work,5.1,12.0,86.6,9,4,1356995,1548347,2025-03-26,2025-04-01,6,MLS,462.66450733037846,18,2.0,6
PROP_003133,87987 Hunter Courts Apt. 399,Atlanta,GA,12660,33.620007,-84.467504,4,1,1583,4575,2004,2,Single Family,Fair,7.9,0.7,48.6,6,5,410190,441491,2024-01-14,2024-02-05,22,Direct,259.1219204042956,20,4.0,5
PROP_003134,367 Dean Burgs,Atlanta,GA,26534,33.733101,-84.315382,1,3,1017,13697,1975,2,Condo,Excellent,7.2,14.9,69.9,10,1,286719,314530,2024-04-24,2024-05-12,18,Direct,281.92625368731564,49,0.3333333333333333,4
PROP_003135,6552 Lewis Village,Atlanta,GA,76515,33.616051,-84.429623,3,2,2340,2080,1967,1,Townhouse,Fair,2.8,54.0,70.1,1,2,435776,489824,2024-02-19,2024-03-21,31,MLS,186.22905982905982,57,1.5,5
PROP_003136,3355 Walker Route,Atlanta,GA,88305,33.716086,-84.458741,2,2,859,3857,1993,0,Duplex,Good,7.8,34.7,88.5,8,4,220187,250504,2024-01-21,2024-02-08,18,Zillow,256.3294528521537,31,1.0,4
PROP_003137,80564 Young Route,San Francisco,CA,68995,37.793752,-122.403519,5,2,1321,8237,1954,2,Single Family,Needs Work,9.4,3.4,69.3,5,1,1300692,1426876,2025-02-23,2025-03-02,7,MLS,984.6267978803936,70,2.5,7
PROP_003138,5593 Ortiz Locks Apt. 989,San Francisco,CA,53979,37.778115,-122.42772,4,3,1731,9171,2016,1,Single Family,Fair,5.8,5.3,70.7,2,2,832235,932902,2024-03-11,2024-03-22,11,Direct,480.78278451761986,8,1.3333333333333333,7
PROP_003139,314 Combs View Suite 185,Denver,CO,39864,39.660591,-104.967842,2,3,953,3142,2021,0,Condo,Fair,6.4,6.7,85.9,8,6,323954,372117,2024-01-31,2024-02-13,13,Realtor.com,339.9307450157398,3,0.6666666666666666,5
PROP_003140,9069 Haley Springs,Atlanta,GA,60938,33.825868,-84.470829,2,2,2662,3023,2017,3,Duplex,Fair,4.7,5.6,62.8,3,2,380019,407716,2024-12-12,2024-12-18,6,MLS,142.75694966190835,7,1.0,4
PROP_003141,5828 Winters Trafficway Apt. 864,Atlanta,GA,91248,33.755556,-84.310145,3,1,1459,7696,2013,0,Townhouse,Fair,5.1,5.4,100.0,10,3,309386,343344,2024-10-02,2024-10-28,26,Zillow,212.05346127484577,11,3.0,4
PROP_003142,8975 Debra Route Suite 554,Denver,CO,12162,39.612926,-104.949287,3,2,1100,6212,2014,2,Duplex,Good,8.4,1.7,75.2,4,2,542814,585513,2024-04-21,2024-04-27,6,Direct,493.4672727272727,10,1.5,5
PROP_003143,9588 Oneill Turnpike Suite 620,Denver,CO,53235,39.755826,-104.970885,2,2,1069,3574,1973,1,Townhouse,Needs Work,9.3,20.6,88.8,2,4,470787,507884,2025-08-29,2025-09-17,19,Realtor.com,440.399438727783,51,1.0,4
PROP_003144,746 David Expressway Suite 887,Atlanta,GA,89490,33.805079,-84.310704,3,1,2150,13205,2007,0,Condo,Needs Work,9.0,4.5,92.5,9,7,437442,483081,2023-10-22,2023-11-02,11,Realtor.com,203.46139534883721,17,3.0,4
PROP_003145,118 Dalton Turnpike,Atlanta,GA,91068,33.840218,-84.394622,2,1,1941,6493,1955,0,Duplex,Fair,6.9,50.2,53.9,5,5,345731,397035,2025-04-19,2025-04-28,9,Direct,178.1200412158681,69,2.0,3
PROP_003146,43864 Lawson Via Suite 886,Denver,CO,56605,39.740427,-105.025776,2,1,1347,12699,1986,3,Duplex,Good,10.0,0.3,57.3,7,10,346551,386556,2025-02-18,2025-02-26,8,Direct,257.2761692650334,38,2.0,3
PROP_003147,9059 Courtney Mews,San Francisco,CA,38340,37.78361,-122.463719,5,3,1839,12907,1966,3,Single Family,Fair,7.6,41.4,71.2,1,5,1036290,1113122,2025-06-30,2025-07-18,18,MLS,563.5073409461664,58,1.6666666666666667,8
PROP_003148,2849 Herrera Turnpike,Seattle,WA,52637,47.682387,-122.376885,2,1,769,8518,1969,3,Condo,Fair,6.8,16.6,79.5,1,10,358837,388530,2025-02-12,2025-03-18,34,Realtor.com,466.62808842652794,55,2.0,3
PROP_003149,8157 Marcia Prairie,Austin,TX,17240,30.319793,-97.751691,4,3,1333,10227,2014,0,Single Family,Fair,4.3,38.8,82.6,8,3,403736,446957,2024-09-01,2024-09-23,22,Direct,302.87771942985745,10,1.3333333333333333,7
PROP_003150,8493 Shawn Pike Suite 901,Atlanta,GA,90875,33.863629,-84.378879,5,2,4235,6718,1950,0,Single Family,Needs Work,5.7,26.8,75.8,2,2,706342,804647,2025-02-02,2025-02-19,17,Realtor.com,166.78677685950413,74,2.5,7
PROP_003151,45017 Green Path Apt. 434,Denver,CO,18863,39.697594,-104.970784,5,2,4229,2424,2011,0,Single Family,Needs Work,5.4,26.6,61.7,9,4,1035550,1179746,2023-10-30,2023-11-13,14,MLS,244.8687633010168,13,2.5,7
PROP_003152,43935 Cindy Loop Suite 373,San Francisco,CA,72121,37.793655,-122.466776,3,1,1542,11083,2002,1,Condo,Good,4.3,3.3,68.7,4,4,662696,705079,2024-02-05,2024-02-11,6,MLS,429.7639429312581,22,3.0,4
PROP_003153,5145 Michelle Lodge Suite 969,Austin,TX,98061,30.227401,-97.799769,3,2,2020,5509,2008,2,Townhouse,Needs Work,5.6,2.6,90.4,2,7,505987,566207,2024-02-27,2024-03-09,11,Zillow,250.48861386138614,16,1.5,5
PROP_003154,271 Pratt Forges,Atlanta,GA,13917,33.683781,-84.465106,4,1,1976,10102,2017,1,Single Family,Good,6.6,19.4,87.9,4,6,453028,505249,2024-04-12,2024-04-19,7,Direct,229.26518218623482,7,4.0,5
PROP_003155,37106 Moore Plaza Apt. 221,Austin,TX,40583,30.356872,-97.732377,3,1,2659,4474,2021,0,Duplex,Fair,7.5,25.5,80.8,3,1,925448,1000365,2024-04-26,2024-05-09,13,Direct,348.0436254230914,3,3.0,4
PROP_003156,06871 Greene Cliff Suite 081,Seattle,WA,53966,47.573923,-122.298363,2,2,829,13614,1994,2,Condo,Good,7.5,12.6,57.0,6,1,310068,327602,2024-10-31,2024-11-09,9,Realtor.com,374.02653799758747,30,1.0,4
PROP_003157,38409 Seth Branch,Seattle,WA,17794,47.690465,-122.219237,3,2,1063,2035,1971,2,Condo,Fair,8.2,7.2,56.2,9,8,448904,507564,2023-10-21,2023-11-01,11,Direct,422.2991533396049,53,1.5,5
PROP_003158,5199 Hernandez Plains,Seattle,WA,91070,47.656741,-122.302287,2,2,1975,7705,1970,3,Condo,Good,7.6,2.2,93.9,4,9,881558,966217,2025-03-21,2025-03-29,8,MLS,446.3584810126582,54,1.0,4
PROP_003159,0553 Hall Locks,Atlanta,GA,70870,33.671806,-84.479266,3,2,1548,12430,2001,0,Single Family,Good,6.1,0.3,69.6,4,1,321981,359321,2024-04-17,2024-05-30,43,MLS,207.99806201550388,23,1.5,5
PROP_003160,10416 Tracy Land Apt. 369,San Francisco,CA,88494,37.794554,-122.43236,3,1,1563,6262,2008,3,Duplex,Fair,6.8,9.5,100.0,9,5,681755,727987,2025-07-11,2025-07-17,6,MLS,436.18362124120284,16,3.0,4
